symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
AXSUSDT,-0.15000000,-3.341,4.38523944,4.50000000,4.34000000,0.32000000,4.33000000,0.26000000,4.35000000,3.09000000,4.49000000,4.49000000,4.32000000,74.13000000,325.07780000,1696777891428,1696864291428,182983,183019,37
AXSUSD4,0.0000,0.000,0.0000,10.9900,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
SOLBTC,-0.00003320,-3.949,0.00081612,0.00083230,0.00080750,0.26000000,0.00080550,39.88000000,0.00081210,7.00000000,0.00084070,0.00084320,0.00080620,512.33000000,0.41812115,1696778260143,1696864660143,835213,835482,270
AVAXUSDT,-0.43000000,-4.279,10.03889854,10.12000000,9.62000000,24.09000000,9.62000000,46.46000000,9.64000000,593.70000000,10.05000000,10.91000000,9.61000000,3690.65000000,37050.06090000,1696778258664,1696864658664,2165815,2166401,587
AVAXUSD4,0.0000,0.000,0.0000,19.9500,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
CTSIUSDT,-0.00350000,-2.626,0.12863565,0.13330000,0.12980000,33.00000000,0.12520000,129.00000000,0.13020000,2110.00000000,0.13330000,0.14000000,0.12050000,8735.00000000,1123.63240000,1696778149918,1696864549918,103606,103646,41
CTSIUSD4,0.0000,0.000,0.0000,0.1616,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
DOTUSDT,-0.16400000,-4.080,3.92350814,4.00900000,3.85600000,12.00000000,3.85500000,105.15000000,3.85600000,64.04000000,4.02000000,4.06800000,3.84000000,20657.73000000,81050.77178000,1696778233628,1696864633628,619906,620358,453
DOTUSD4,0.0000,0.000,0.0000,6.6600,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
YFIUSDT,-116.00000000,-2.188,5264.68748724,5466.00000000,5186.00000000,0.01007000,5161.00000000,0.00047000,5321.00000000,0.00166000,5302.00000000,5410.00000000,5186.00000000,0.29378000,1546.65989000,1696778183587,1696864583587,173819,173833,15
YFIUSD4,0.0000,0.000,0.0000,7598.8400,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
1INCHUSDT,-0.00530000,-2.078,0.25144110,0.25590000,0.24980000,961.30000000,0.24910000,55.90000000,0.24980000,155.60000000,0.25510000,0.26050000,0.24490000,17086.50000000,4296.24839000,1696777908873,1696864308873,124258,124351,94
1INCHUSD4,0.0000,0.000,0.0000,0.5740,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
FTMUSDT,-0.00920000,-4.784,0.18823319,0.18980000,0.18310000,476.00000000,0.18330000,1057.00000000,0.18360000,6584.00000000,0.19230000,0.19330000,0.18000000,71315.00000000,13423.85010000,1696778242990,1696864642990,1931881,1932010,130
FTMUSD4,0.0000,0.000,0.0000,0.5577,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
USDCUSDT,0.00120000,0.120,0.99945209,0.99880000,1.00010000,2604.00000000,1.00010000,241.00000000,1.00020000,2000.00000000,0.99890000,1.00050000,0.99710000,58795.00000000,58762.78580000,1696778137316,1696864537316,391460,391996,537
ETHUSDC,-46.23000000,-2.823,1616.71253015,1640.51000000,1591.53000000,0.46740000,1586.95000000,0.05110000,1593.27000000,0.03390000,1637.76000000,1646.40000000,1586.84000000,6.90750000,11167.44180200,1696778261372,1696864661372,889386,889518,133
USDCBUSD,0.00000000,0.000,0.00000000,1.00030000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
MATICUSDT,-0.02950000,-5.249,0.55008436,0.56240000,0.53250000,1369.90000000,0.53430000,8138.40000000,0.53520000,11023.80000000,0.56200000,0.56510000,0.53240000,93759.20000000,51575.46922000,1696778261361,1696864661361,1178802,1179428,627
MANAUSDT,-0.01320000,-4.444,0.28922710,0.29410000,0.28380000,7.00000000,0.28140000,2588.00000000,0.28370000,2270.00000000,0.29700000,0.30020000,0.28000000,34402.00000000,9949.99070000,1696778251846,1696864651846,314327,314414,88
MANABUSD,0.00000000,0.000,0.00000000,0.58950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
ALGOUSDT,-0.00480000,-4.748,0.10026648,0.10140000,0.09630000,1033.00000000,0.09650000,6735.00000000,0.09680000,14486.00000000,0.10110000,0.10260000,0.09500000,77341.00000000,7754.70990000,1696778260156,1696864660156,266528,266638,111
ADABUSD,0.00000000,0.000,0.00000000,0.38510000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
SOLBUSD,0.00000000,0.000,0.00000000,21.61000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
LINKUSDT,-0.35600000,-4.630,7.59571285,7.67500000,7.33300000,21.27000000,7.33100000,59.43000000,7.34000000,15.69000000,7.68900000,7.93200000,7.31600000,11193.79000000,85024.81449000,1696778265047,1696864665047,443225,444188,964
EOSUSDT,-0.01600000,-2.847,0.55272923,0.56400000,0.54600000,44.60000000,0.54300000,6146.70000000,0.54500000,113.50000000,0.56200000,0.56200000,0.54400000,799.20000000,441.74120000,1696778244494,1696864644494,74636,74669,34
ZECUSDT,-0.66000000,-2.520,25.61747347,26.35000000,25.53000000,2.03000000,25.46000000,124.09900000,25.72000000,9.64300000,26.19000000,26.35000000,25.00000000,245.06700000,6277.99737000,1696778265954,1696864665954,102775,102898,124
ENJUSDT,0.00180000,0.799,0.23108672,0.22900000,0.22720000,5.40000000,0.22190000,1642.60000000,0.22650000,4224.20000000,0.22540000,0.23820000,0.21750000,52983.80000000,12243.85257000,1696778248730,1696864648730,118747,118970,224
NEARUSDT,-0.04800000,-4.396,1.05502289,1.08300000,1.04400000,95.80000000,1.04300000,1291.80000000,1.04700000,1075.70000000,1.09200000,1.09600000,1.03000000,5080.30000000,5359.83280000,1696778158191,1696864558191,240593,240674,82
NEARBUSD,0.00000000,0.000,0.00000000,1.97100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
NEARUSD4,0.0000,0.000,0.0000,2.3770,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
OMGUSDT,0.00000000,0.000,0.43060683,0.42400000,0.42900000,18.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42900000,0.44400000,0.42400000,16963.70000000,7304.68500000,1694488201840,1694574601840,47257,47313,57
SUSHIUSDT,-0.02400000,-4.255,0.56248214,0.56400000,0.54000000,10.00000000,0.54200000,560.00000000,0.56100000,578.10000000,0.56400000,0.57400000,0.54000000,4780.60000000,2689.00210000,1696778264743,1696864664743,114748,114770,23
LRCUSDT,0.00000000,0.000,0.00000000,0.16830000,0.00000000,0.00000000,0.16760000,178.00000000,0.17700000,445.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1696776174637,1696862574637,-1,-1,0
LRCUSD4,0.0000,0.000,0.0000,0.3718,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
LRCBTC,-0.00000007,-0.758,0.00000908,0.00000923,0.00000916,2017.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000923,0.00000923,0.00000856,6853.00000000,0.06221009,1686154652506,1686241052506,100777,100804,28
KSHIBUSD4,0.0000,0.000,0.0000,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1683339785359,1683426185359,-1,-1,0
LPTUSDT,-0.33000000,-5.392,5.95032934,6.15000000,5.79000000,5.28000000,5.78000000,15.06000000,5.79000000,7.27000000,6.12000000,6.12000000,5.59000000,835.92000000,4973.99930000,1696778266711,1696864666711,38657,38705,49
LPTBUSD,0.00000000,0.000,0.00000000,6.96000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
LPTUSD4,0.0000,0.000,0.0000,8.7800,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
POLYUSDT,0.00000000,0.000,0.00000000,0.26240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
POLYBUSD,0.00000000,0.000,0.00000000,0.26400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
POLYUSD,0.0000,0.000,0.0000,0.2628,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
POLYBTC,0.00000000,0.000,0.00000000,0.00001360,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
MATICBTC,-0.00000065,-3.247,0.00001972,0.00002007,0.00001937,166.80000000,0.00001938,2224.80000000,0.00001951,4270.80000000,0.00002002,0.00002002,0.00001937,11625.80000000,0.22926914,1696778241089,1696864641089,380434,380597,164
DOTBTC,0.00000230,1.227,0.00018767,0.00018980,0.00018970,95.02000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00018740,0.00019090,0.00018230,8214.02000000,1.54151433,1686154649469,1686241049469,149220,149462,243
NMRUSDT,-0.48000000,-3.810,13.25044800,12.59000000,12.12000000,1.43000000,12.21000000,9.05000000,12.39000000,1.43000000,12.60000000,14.05000000,12.12000000,1840.84000000,24391.95470000,1696778103589,1696864503589,182106,182535,430
NMRUSD4,0.0000,0.000,0.0000,21.3500,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
SLPUSDT,-0.00004400,-2.989,0.00143498,0.00147200,0.00142800,63431.00000000,0.00142800,4627.00000000,0.00148600,98971.00000000,0.00147200,0.00147200,0.00142800,79329.00000000,113.83586000,1696759854338,1696846254338,148761,148768,8
SLPUSD4,0.0000,0.000,0.0000,0.0032,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
ANTUSDT,-0.14700000,-3.071,4.70818147,4.78600000,4.63900000,4.50000000,4.68200000,3.00000000,4.81000000,10.70000000,4.78600000,4.78600000,4.63900000,25.90000000,121.94190000,1696759211795,1696845611795,80489,80496,8
ANTUSD4,0.0000,0.000,0.0000,2.8640,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
XNOUSD4,0.0000,0.000,0.0000,0.8450,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
CHZUSDT,0.00000000,0.000,0.05790440,0.05950000,0.05950000,36.00000000,0.05570000,1859.00000000,0.05950000,5945.00000000,0.05950000,0.06020000,0.05660000,24041.00000000,1392.07960000,1696776801370,1696863201370,154455,154467,13
CHZUSD4,0.0000,0.000,0.0000,0.1396,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
OGNUSDT,-0.00490000,-3.990,0.11769217,0.12280000,0.11790000,10.00000000,0.11490000,15.00000000,0.11790000,109.00000000,0.12280000,0.12280000,0.11490000,1034.00000000,121.69370000,1696776021947,1696862421947,228681,228694,14
OGNUSD4,0.0000,0.000,0.0000,0.1298,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
GALAUSDT,-0.00071000,-4.986,0.01401718,0.01434000,0.01353000,1947.00000000,0.01351000,48821.00000000,0.01355000,204366.00000000,0.01424000,0.01451000,0.01340000,3191011.00000000,44728.97562000,1696778257395,1696864657395,410183,410340,158
GALAUSD4,0.0000,0.000,0.0000,0.0528,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
TLMUSDT,0.00000000,0.000,0.00000000,0.00931000,0.00000000,0.00000000,0.00935000,5000.00000000,0.01070000,4487.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1696733019991,1696819419991,-1,-1,0
TLMUSD4,0.0000,0.000,0.0000,0.0235,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
SNXUSDT,-0.10200000,-5.030,1.96901227,1.99600000,1.92600000,11.90000000,1.92600000,0.30000000,1.95900000,17.50000000,2.02800000,2.02900000,1.92600000,758.20000000,1492.90510000,1696777576269,1696863976269,252335,252373,39
SNXUSD4,0.0000,0.000,0.0000,2.5310,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
AUDIOUSDT,-0.00380000,-2.652,0.14497845,0.14430000,0.13950000,36.90000000,0.13860000,5702.90000000,0.14000000,54.80000000,0.14330000,0.15190000,0.13760000,14102.40000000,2044.54403000,1696778237024,1696864637024,139849,139920,72
AUDIOUSD4,0.0000,0.000,0.0000,0.2640,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
ENSUSDT,-0.23000000,-3.022,7.51264078,7.61000000,7.38000000,2.18000000,7.23000000,2.23000000,7.34000000,63.22000000,7.61000000,7.61000000,7.38000000,5.15000000,38.69010000,1696778207881,1696864607881,141476,141478,3
MANABTC,-0.00000026,-1.621,0.00001536,0.00001598,0.00001578,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001604,0.00001624,0.00001295,12761.00000000,0.19605290,1686154655548,1686241055548,109007,109148,142
ATOMBTC,-0.00000020,-0.055,0.00035562,0.00036060,0.00036040,4.76000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00036060,0.00036220,0.00034560,3075.48000000,1.09369151,1686154643311,1686241043311,204688,204905,218
AVAXBTC,-0.00001100,-3.047,0.00035965,0.00036210,0.00035000,2.85000000,0.00034990,0.58000000,0.00035720,20.00000000,0.00036100,0.00037130,0.00035000,630.58000000,0.22678633,1696778077296,1696864477296,275669,275791,123
WBTCBTC,-0.02270000,-2.239,0.99186602,0.99130000,0.99130000,0.01408000,1.00430000,0.00070000,1.01400000,0.00401000,1.01400000,1.01400000,0.99130000,0.01448000,0.01436222,1696630871331,1696717271331,14481,14483,3
REQUSDT,-0.00390000,-5.927,0.06408848,0.06580000,0.06190000,1687.00000000,0.06190000,6218.00000000,0.06520000,1965.00000000,0.06580000,0.06610000,0.06190000,4486.00000000,287.50090000,1696778257970,1696864657970,79495,79498,4
REQUSD4,0.0000,0.000,0.0000,0.1085,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
APEUSDT,-0.06500000,-5.920,1.07495307,1.09900000,1.03300000,29.53000000,1.02600000,64.82000000,1.03300000,118.01000000,1.09800000,1.09800000,1.03300000,1813.91000000,1949.86813000,1696778158115,1696864558115,1982285,1982325,41
APEUSD4,0.0000,0.000,0.0000,5.6927,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
FLUXUSDT,-0.00990000,-2.887,0.34545260,0.33390000,0.33300000,53.69000000,0.33270000,1301.68000000,0.34310000,0.29000000,0.34290000,0.35710000,0.33300000,6878.38000000,2376.15424800,1696778249915,1696864649915,151904,151973,70
FLUXUSD4,0.0000,0.000,0.0000,0.9050,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
TRXBTC,0.00000000,0.000,0.00000000,0.00000220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
TRXBUSD,0.00000000,0.000,0.00000000,0.06438000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
TRXUSDT,0.00000000,0.000,0.00000000,0.06697000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
TRXUSD4,0.0000,0.000,0.0000,0.0637,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
COTIUSDT,0.00080000,1.995,0.04369438,0.04010000,0.04090000,3550.00000000,0.04090000,229.00000000,0.04190000,379.00000000,0.04010000,0.04650000,0.04010000,161484.00000000,7055.94390000,1696778209051,1696864609051,63957,64162,206
COTIUSD4,0.0000,0.000,0.0000,0.0985,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
VOXELUSDT,0.00000000,0.000,0.00000000,0.12420000,0.00000000,0.00000000,0.12530000,5586.50000000,0.14830000,66.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1696749702636,1696836102636,-1,-1,0
VOXELUSD4,0.0000,0.000,0.0000,0.3344,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
RLCUSDT,-0.01300000,-1.322,0.97822000,1.00300000,0.97000000,7.20000000,0.97100000,587.00000000,1.00800000,154.80000000,0.98300000,0.98300000,0.97000000,20.00000000,19.56440000,1696778241734,1696864641734,31901,31903,3
RLCUSD4,0.0000,0.000,0.0000,1.9810,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
USTUSDT,0.00000000,0.000,0.00000000,0.00650000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
USTUSD,0.0000,0.000,0.0000,0.0068,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
BICOUSDT,-0.01440000,-6.346,0.22075314,0.22260000,0.21250000,38.71000000,0.21210000,4935.02000000,0.21260000,4935.02000000,0.22690000,0.22760000,0.21250000,5221.41000000,1152.64265400,1696778257316,1696864657316,67188,67204,17
BICOUSD4,0.0000,0.000,0.0000,0.3850,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
API3USDT,0.02100000,2.021,1.08619484,1.02400000,1.06000000,15.85000000,1.03900000,6.55000000,1.05500000,570.02000000,1.03900000,1.16600000,1.01300000,3092.34000000,3358.88375000,1696778248516,1696864648516,63749,63918,170
API3USD4,0.0000,0.000,0.0000,1.7070,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
ENSUSD4,0.0000,0.000,0.0000,15.0700,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
BTCUST,0.00000000,0.000,0.00000000,1000000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
BNTUSDT,0.04600000,8.348,0.57846335,0.54300000,0.59700000,6.40000000,0.56000000,1.80000000,0.60200000,311.50000000,0.55100000,0.68000000,0.47800000,94271.80000000,54532.78110000,1696776624307,1696863024307,12929,13678,750
BNTUSD4,0.0000,0.000,0.0000,0.4480,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
IMXUSDT,-0.01310000,-2.356,0.55743289,0.55750000,0.54300000,30.44000000,0.54100000,5.78000000,0.54290000,19.69000000,0.55610000,0.56810000,0.53910000,1632.75000000,910.14855100,1696777683239,1696864083239,78176,78280,105
IMXUSD4,0.0000,0.000,0.0000,0.8810,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
SPELLUSDT,0.00000000,0.000,0.00000000,0.00077250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
SPELLUSD4,0.0000,0.000,0.0000,0.0009,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
JASMYUSDT,0.00000000,0.000,0.00000000,0.00496200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
JASMYUSD4,0.0000,0.000,0.0000,0.0068,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
FLOWUSDT,-0.00700000,-1.584,0.43692235,0.44200000,0.43500000,2.88000000,0.41600000,40.06000000,0.43500000,38.04000000,0.44200000,0.44200000,0.41600000,355.96000000,155.52688000,1696776694257,1696863094257,40620,40625,6
FLOWUSD4,0.0000,0.000,0.0000,1.1100,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
GTCUSDT,0.00000000,0.000,0.00000000,0.91900000,0.00000000,0.00000000,0.85900000,147.80000000,0.90600000,10.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1696768015022,1696854415022,-1,-1,0
GTCUSD4,0.0000,0.000,0.0000,2.0620,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
THETAUSDT,-0.02000000,-3.263,0.60459973,0.61800000,0.59300000,38.70000000,0.59400000,1035.30000000,0.60200000,12.40000000,0.61300000,0.61700000,0.59300000,3905.90000000,2361.50610000,1696778261539,1696864661539,71471,71491,21
THETAUSD4,0.0000,0.000,0.0000,1.0900,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
TFUELUSDT,-0.00065000,-1.970,0.03257680,0.03345000,0.03235000,364.00000000,0.03235000,2.00000000,0.03300000,653.00000000,0.03300000,0.03470000,0.03200000,27809.00000000,905.92830000,1696778259958,1696864659958,40350,40380,31
TFUELUSD4,0.0000,0.000,0.0000,0.0567,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
OCEANUSDT,-0.02400000,-7.921,0.28739311,0.29800000,0.27900000,99.00000000,0.27670000,3282.00000000,0.28370000,99.00000000,0.30300000,0.30300000,0.27900000,9531.00000000,2739.14370000,1696778248385,1696864648385,69778,69819,42
OCEANUSD4,0.0000,0.000,0.0000,0.4314,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
LAZIOUSDT,0.00000000,0.000,0.00000000,1.95800000,0.00000000,0.00000000,1.64400000,425.79000000,1.95800000,15.49000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1696734266906,1696820666906,-1,-1,0
LAZIOUSD4,0.0000,0.000,0.0000,3.4410,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
SANTOSUSDT,0.00000000,0.000,0.00000000,2.76100000,0.00000000,0.00000000,2.76000000,25.36000000,2.81800000,6.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1696775608239,1696862008239,-1,-1,0
SANTOSUSD4,0.0000,0.000,0.0000,5.6920,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
ALPINEUSDT,-0.03400000,-1.881,1.73121958,1.82200000,1.77400000,0.72000000,1.66000000,76.49000000,1.77400000,8.49000000,1.80800000,1.80800000,1.66000000,186.68000000,323.18407200,1696776170090,1696862570090,29102,29112,11
ALPINEUSD4,0.0000,0.000,0.0000,2.7805,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
PORTOUSDT,0.00000000,0.000,1.74600000,1.67400000,1.74600000,15.06000000,1.67400000,6.00000000,1.81900000,1.99000000,1.74600000,1.74600000,1.74600000,15.06000000,26.29476000,1696661570587,1696747970587,35023,35023,1
PORTOUSD4,0.0000,0.000,0.0000,3.0457,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
RENUSDT,-0.00099300,-2.108,0.04638662,0.04781100,0.04610800,997.00000000,0.04610800,700.00000000,0.04710600,289.00000000,0.04710100,0.04710100,0.04610800,2224.00000000,103.16384300,1696775813029,1696862213029,36756,36762,7
